"PointID"	"x"	"y"	"Density"	"X-Momentum"	"Y-Momentum"	"Energy"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
300	9.000000000000000e-01	9.000000000000000e-01	5.953179101086547e+65	4.206458338870711e+70	-4.108265191678316e+70	9.661169246460967e+75	1.689374821674853e+75	1.418884593415404e+07	1.658328667746069e+00	3.378749643349706e+75	
301	9.200000000000003e-01	9.000000000000000e-01	1.583092148459181e+65	1.109647812406137e+70	-1.100216794066425e+69	3.333547513472535e+76	8.235688851552354e+75	2.601140072474026e+08	2.762176242430442e-01	1.647137770310471e+76	
302	9.399999999999998e-01	9.000000000000000e-01	9.036037794582480e+64	5.000423008764126e+69	-1.423544187287354e+70	2.521591373759212e+76	5.989056063612038e+75	3.313983517865957e+08	5.801129411811885e-01	1.197811212722408e+76	
303	9.600000000000000e-01	9.000000000000000e-01	3.930987793047610e+54	-3.296586467652705e+59	-2.069464369372144e+60	4.367071488612337e+66	9.521287461026752e+65	1.211055332945349e+09	9.688258306490161e-01	1.904257492205350e+66	
304	9.800000000000000e-01	9.000000000000000e-01	3.669224793588992e+62	-4.438685622720380e+68	2.560263359941069e+68	2.309284389907769e+75	4.878714180259913e+74	6.648153839993923e+09	1.083245000812809e+00	9.757428360519827e+74	
305	1.000000000000000e+00	9.000000000000000e-01	3.335241586044173e+63	1.935003650521115e+69	4.861844157786533e+68	8.857169296694388e+74	7.224159821672310e+73	1.083003979666832e+08	3.635488103243736e+00	1.444831964334462e+74	
306	2.000000000000000e-02	8.799999999999998e-01	5.315700295757641e+62	3.936413643360967e+69	-3.115646917993015e+69	4.393391946735181e+76	5.057024581785612e+75	4.756687078296651e+10	2.738671615460115e+00	1.011404916357122e+76	
307	0.000000000000000e+00	8.800000000000000e-01	1.973351631182336e+62	-7.376615858915419e+69	6.862866446374570e+68	1.504884798421808e+77	2.855475979483951e+75	7.235091643989188e+10	8.827385978051298e+00	5.710951958967901e+75	
308	4.000000000000001e-02	8.800000000000000e-01	1.937619897136486e+63	7.923732631732812e+68	4.954723306787765e+69	7.853045205573232e+76	1.800838201329760e+76	4.647036820769467e+10	7.597601963763480e-01	3.601676402659519e+76	
309	5.999999999999999e-02	8.800000000000000e-01	2.290656601697649e+63	1.168058172444484e+70	-2.067629743294823e+70	1.884440114749700e+77	1.633678814471829e+76	3.565961858405749e+10	3.472163267155838e+00	3.267357628943659e+76	
310	8.000000000000000e-02	8.800000000000000e-01	6.232319119496900e+63	8.134598504735233e+69	-1.314916506757029e+70	3.079620709936926e+76	2.904042280311838e+75	2.329824760759575e+09	3.250747634588825e+00	5.808084560623676e+75	
311	1.000000000000000e-01	8.800000000000000e-01	4.592469209050608e+64	4.361866685835805e+70	-4.928191057354598e+70	2.710041659380566e+77	5.596191832680331e+76	6.092791892487418e+09	1.161139616026504e+00	1.119238366536066e+77	
312	1.200000000000000e-01	8.800000000000000e-01	2.250747867859595e+64	-2.133363001377637e+69	-2.612927146565780e+69	3.804395223426111e+75	8.879052217850243e+74	1.972467095191342e+08	6.749058237044721e-01	1.775810443570049e+75	
313	1.400000000000000e-01	8.800000000000000e-01	2.654699575790297e+63	1.726478600423643e+69	-1.513768590775905e+69	4.236870337834060e+75	8.109680390004886e+74	1.527419611612861e+09	1.399691575544038e+00	1.621936078000977e+75	
314	1.600000000000000e-01	8.800000000000000e-01	4.740789763968289e+63	-1.602069659073959e+69	-3.542473151207064e+69	5.886514284726763e+76	1.431773019754286e+76	1.510057491513626e+10	4.220824657346534e-01	2.863546039508572e+76	
315	1.800000000000000e-01	8.800000000000000e-01	4.062131001514889e+63	4.596517410211646e+69	-6.914097835440851e+68	1.381738395317568e+76	2.789484989747168e+75	3.433524163434028e+09	1.235075200194110e+00	5.578969979494336e+75	
316	2.000000000000000e-01	8.800000000000002e-01	7.531365385442230e+63	-1.809564414586705e+69	7.564260415329569e+69	5.586142256026746e+76	1.296134514685687e+76	8.604910586273327e+09	7.040995635162900e-01	2.592269029371374e+76	
317	2.199999999999999e-01	8.800000000000000e-01	3.806397977696781e+63	3.904140475506668e+68	-1.303810608529246e+69	1.262170729766267e+76	3.094596833624771e+75	4.064993796966660e+09	3.546882682877790e-01	6.189193667249542e+75	
318	2.400000000000000e-01	8.800000000000002e-01	5.959427293630535e+62	1.651762259616107e+69	-2.602126879578970e+69	4.873458458242732e+76	1.019113445117931e+76	8.550431064132326e+10	1.118611193637087e+00	2.038226890235863e+76	
319	2.600000000000000e-01	8.800000000000000e-01	7.678577812788539e+62	1.421873162556835e+69	5.239246825302638e+68	3.163152165630549e+76	7.534077409902296e+75	4.905906792631847e+10	5.635031415966293e-01	1.506815481980459e+76	
320	2.800000000000000e-01	8.800000000000000e-01	1.605711664309368e+62	1.276755964046521e+69	2.168016410459242e+68	1.377717955208348e+76	2.138714330995780e+75	6.659708522188701e+10	1.976584721922834e+00	4.277428661991560e+75	
321	3.000000000000001e-01	8.800000000000000e-01	3.167026955380510e+62	5.449057879706825e+68	2.452211365315435e+68	4.381107499251269e+75	9.543498600619779e+74	1.506696775094728e+10	9.721500573010382e-01	1.908699720123956e+75	
322	3.200000000000000e-01	8.799999999999998e-01	1.114740090221431e+63	-1.211413538287512e+66	-1.322333853600686e+68	4.422727476029119e+75	1.103720970691167e+75	4.950575386913400e+09	1.066320789911303e-01	2.207441941382335e+75	
323	3.399999999999999e-01	8.800000000000000e-01	1.917149135282598e+63	1.496185071877957e+69	1.978335838201939e+68	5.556790989372036e+75	1.240688963240133e+75	3.235765388322930e+09	8.752549966167065e-01	2.481377926480266e+75	
324	3.600000000000000e-01	8.800000000000000e-01	2.899826006482601e+63	4.179417305250237e+69	6.602388377180290e+68	5.108787315337553e+75	5.054503389487445e+74	8.715183907910395e+08	3.125993512459392e+00	1.010900677897489e+75	
325	3.800000000000000e-01	8.800000000000000e-01	1.909735711168589e+63	-4.823417266900416e+69	-1.750450709614489e+69	3.828782593113549e+76	7.848587663773854e+75	2.054888437670575e+10	1.185450285971426e+00	1.569717532754771e+76	
326	4.000000000000000e-01	8.800000000000002e-01	3.596289735026731e+63	2.155590276431327e+69	-4.336814048651119e+69	8.963123273849516e+75	1.425547367442593e+75	1.981969574862406e+09	1.913110945921078e+00	2.851094734885185e+75	
327	4.200000000000000e-01	8.800000000000002e-01	7.240163312199972e+64	-4.163383421478144e+69	-4.245288979909269e+70	2.593160924711635e+77	6.168755113824644e+76	4.260093901079578e+09	5.708970740243459e-01	1.233751022764929e+77	
328	4.399999999999999e-01	8.800000000000002e-01	1.939600100665138e+64	-6.814457229240619e+70	7.258079465934744e+70	4.810716297753152e+77	5.639098712596036e+76	1.453675608354074e+10	2.692508749323404e+00	1.127819742519207e+77	
329	4.600000000000001e-01	8.800000000000000e-01	1.218237222932563e+64	5.137849320429279e+69	2.456387625741848e+68	1.008225234775966e+76	2.249086465401615e+75	9.230905209034624e+08	8.789276536901345e-01	4.498172930803229e+75	
330	4.800000000000000e-01	8.800000000000000e-01	3.827203245063234e+64	1.046487522667130e+69	-6.972934634016155e+69	1.228215459440494e+75	1.446736933553482e+74	1.890070687282743e+07	2.680166043356700e+00	2.893473867106965e+74	
331	5.000000000000000e-01	8.800000000000000e-01	3.632252525439019e+66	2.430858783198409e+71	-7.676506551732780e+71	1.252310227978060e+77	8.994526233525116e+75	1.238147151186574e+07	3.984575464705420e+00	1.798905246705023e+76	
332	5.200000000000000e-01	8.800000000000000e-01	6.531602150779804e+64	7.688003589901268e+69	-1.233980247787708e+70	5.277937429951239e+75	9.149585621473051e+74	7.004089816141579e+07	1.682140953871251e+00	1.829917124294610e+75	
333	5.400000000000000e-01	8.800000000000000e-01	1.626237354311809e+65	2.841740359060752e+70	-1.099413327167728e+70	7.144587010529148e+75	1.072521070343920e+75	3.297553913333240e+07	2.063584732866261e+00	2.145042140687840e+75	
334	5.600000000000001e-01	8.800000000000000e-01	1.281876524421697e+65	-1.935458320148385e+68	-2.754592047404600e+70	1.785591965456555e+76	3.724034236059564e+75	1.452571353445925e+08	1.127672717304682e+00	7.448068472119129e+75	
335	5.800000000000000e-01	8.800000000000000e-01	3.714939477434590e+64	-1.627742611517964e+70	-1.177701350065270e+70	1.599744412902193e+76	2.641153683314912e+75	3.554773502176678e+08	1.814162513108822e+00	5.282307366629823e+75	
336	6.000000000000002e-01	8.800000000000002e-01	1.622734404055585e+64	4.988543881852000e+68	-1.849323817556051e+70	1.998213573222698e+76	2.359175873912390e+75	7.269137414034821e+08	2.674311703100064e+00	4.718351747824780e+75	
337	6.200000000000000e-01	8.800000000000000e-01	1.377359152233261e+64	2.116834776194538e+69	-1.919675510714188e+70	2.376507394269066e+76	2.556200078600832e+75	9.279351992021068e+08	2.911228470675689e+00	5.112400157201664e+75	
338	6.400000000000000e-01	8.800000000000000e-01	6.665822980541832e+64	-4.240577724464298e+68	-2.424096041556654e+70	2.932535197599671e+76	6.229066022895062e+75	4.672390821867229e+08	1.064199136151458e+00	1.245813204579012e+76	
339	6.600000000000000e-01	8.799999999999998e-01	3.791272763525504e+63	7.560271294446639e+69	-8.243733158696132e+69	1.969544555416763e+76	7.987019024873539e+74	1.053342706137346e+09	5.749340093563228e+00	1.597403804974708e+75	
340	6.799999999999998e-01	8.800000000000000e-01	4.147722456408484e+63	6.529917829563989e+69	-5.481435898887897e+69	1.173203551400562e+76	7.424703619303893e+74	8.950338043752508e+08	4.345361106670810e+00	1.484940723860779e+75	
341	7.000000000000003e-01	8.800000000000002e-01	1.484092881540034e+64	6.571972072721837e+69	-7.947415921375187e+69	1.226122219878677e+76	2.169537517968090e+75	7.309305047392905e+08	1.625564417141821e+00	4.339075035936179e+75	
342	7.200000000000000e-01	8.800000000000000e-01	3.084711685642077e+64	4.308596881082429e+69	-1.023814049849101e+70	9.492088740419749e+75	1.873042201056473e+75	3.036008534889385e+08	1.307050943504114e+00	3.746084402112946e+75	
343	7.400000000000000e-01	8.800000000000000e-01	1.822167103513161e+65	-3.600627056917988e+68	-1.021453282664649e+71	6.396724982549794e+76	8.834265193215004e+75	2.424109505704068e+08	2.277125062131670e+00	1.766853038643001e+76	
344	7.600000000000000e-01	8.800000000000002e-01	7.751064367052110e+64	1.296417116400072e+70	-2.933944365299877e+70	1.415103728135093e+76	1.878515119937196e+75	1.211778815772907e+08	2.377594533981960e+00	3.757030239874392e+75	
345	7.800000000000000e-01	8.800000000000000e-01	7.393926483502772e+64	3.375461000764002e+70	-5.475585139430657e+70	3.496797023293878e+76	1.747101264828272e+75	1.181443491983847e+08	5.061991746531970e+00	3.494202529656544e+75	
346	8.000000000000000e-01	8.800000000000000e-01	4.019054959652242e+64	5.017911691562738e+69	-1.130100992100101e+70	5.240965710165331e+75	8.347183738826107e+74	1.038451056607144e+08	1.909438999724210e+00	1.669436747765221e+75	
347	8.200000000000001e-01	8.800000000000000e-01	7.525847683105481e+66	2.214171938736833e+71	-4.312883443115044e+71	1.160519829798501e+77	2.510919614027684e+76	1.668197204990185e+07	9.975101885871586e-01	5.021839228055368e+76	
348	8.400000000000000e-01	8.800000000000000e-01	2.379318383063913e+65	8.582067752799421e+69	-3.017567037651653e+70	9.011184856027703e+75	1.735724299319322e+75	3.647524248276901e+07	1.380781914145023e+00	3.471448598638644e+75	
349	8.600000000000000e-01	8.800000000000000e-01	6.986311267786725e+65	5.485729266286240e+70	-1.066745084961591e+71	2.559336312589061e+76	3.823882535613095e+75	2.736696368829632e+07	2.075776743124213e+00	7.647765071226190e+75	
350	8.799999999999998e-01	8.800000000000000e-01	5.215152076582874e+65	3.679404468467364e+70	-6.760877069270123e+70	1.858467496737159e+76	3.226088485353501e+75	3.092995600108494e+07	1.678449558492359e+00	6.452176970707001e+75	
351	9.000000000000002e-01	8.800000000000000e-01	4.857323146166250e+65	2.643955442427900e+70	-3.263539836282361e+70	2.657056138510578e+76	6.188655916126123e+75	6.370438747739747e+07	6.851920222297666e-01	1.237731183225225e+76	
352	9.200000000000002e-01	8.799999999999998e-01	1.186747040566377e+65	2.056799756800900e+69	-9.520867810331614e+69	4.598441312363210e+76	1.139616902169122e+76	4.801431405403960e+08	2.369014641404774e-01	2.279233804338245e+76	
353	9.400000000000001e-01	8.800000000000000e-01	4.852371850527178e+64	-9.184586508638909e+69	1.055039027311400e+70	3.045849870485145e+76	7.110573847368119e+75	7.326905342791899e+08	6.735577352515590e-01	1.422114769473624e+76	
354	9.600000000000000e-01	8.800000000000000e-01	7.154805842493190e+64	5.465937473481391e+69	2.259508269235739e+70	2.122110113420275e+76	4.361129757041610e+75	3.047692595052946e+08	1.177090765586426e+00	8.722259514083219e+75	
355	9.800000000000000e-01	8.800000000000000e-01	2.084887941666211e+65	2.430839688224627e+70	1.461778463596916e+70	8.300436494985221e+76	2.026870452822499e+76	4.860861853329764e+08	3.902785276602539e-01	4.053740905644999e+76	
356	1.000000000000000e+00	8.800000000000000e-01	6.301389549938472e+64	3.186650467427784e+70	1.881171270216200e+70	6.732925392430170e+76	1.411593909235463e+76	1.120065580812447e+09	1.109762160549354e+00	2.823187818470927e+76	
357	2.000000000000000e-02	8.600000000000000e-01	1.369048878528612e+62	-9.206290109090190e+67	-1.924377701345565e+68	7.508563441322795e+76	1.872985797475990e+76	6.840463576030192e+11	1.191548004877258e-01	3.745971594951981e+76	
358	0.000000000000000e+00	8.600000000000000e-01	3.678006932887486e+61	-9.524519622184584e+68	3.009368720240051e+68	2.666002007760725e+76	3.274147690001334e+75	4.450980856948664e+11	2.574516104082296e+00	6.548295380002667e+75	
359	4.000000000000001e-02	8.600000000000000e-01	3.036812208441697e+61	-2.558312562518278e+68	-9.334936327891155e+67	2.887731015511838e+76	6.914057858727406e+75	1.138374285954822e+12	5.315759426380754e-01	1.382811571745481e+76	
360	5.999999999999999e-02	8.600000000000000e-01	2.074075706141182e+63	-2.045979685083405e+69	6.625916203951873e+69	9.537107819827515e+76	2.094456299717663e+76	5.049131749424905e+10	9.410636583361389e-01	4.188912599435327e+76	
361	7.999999999999997e-02	8.600000000000000e-01	5.553310406829492e+63	-1.111251166089750e+70	5.668098356044308e+69	3.504386287344758e+76	5.258206936050745e+75	4.734299499613935e+09	2.064791793568582e+00	1.051641387210149e+76	
362	1.000000000000000e-01	8.600000000000000e-01	1.280516202682781e+64	-3.298548244920517e+70	-3.945247330742241e+68	1.545754146726856e+77	2.802120691942301e+76	1.094137148000018e+10	1.557625104464589e+00	5.604241383884602e+76	
363	1.200000000000000e-01	8.600000000000000e-01	1.129807263514953e+64	-5.988094442685518e+69	8.117680102032688e+69	3.448042588582102e+76	7.494317049451422e+75	3.316635187021097e+09	9.805111525138955e-01	1.498863409890284e+76	
364	1.400000000000000e-01	8.599999999999998e-01	4.198833040317521e+63	2.703029225984142e+69	-1.352102932532547e+69	2.409995872206360e+76	5.753052536046922e+75	6.850775537876434e+09	5.500156961779322e-01	1.150610507209384e+76	
365	1.600000000000000e-01	8.599999999999998e-01	1.339912815071051e+63	2.931825324228449e+68	-1.683997763657060e+69	2.848794554254847e+76	6.849412264353252e+75	2.555917141515678e+10	5.046678558516460e-01	1.369882452870650e+76	
366	1.800000000000000e-01	8.600000000000002e-01	4.712360535502528e+62	7.167393419619675e+68	-2.088273936960443e+68	3.811602759353596e+75	8.050649712863263e+74	8.542056207510381e+09	1.084087183100211e+00	1.610129942572653e+75	
367	2.000000000000000e-01	8.600000000000002e-01	7.294678962769253e+62	-1.062859525277717e+69	2.545017595312459e+69	2.044139158942472e+76	3.806866111223565e+75	2.609344517183781e+10	1.480330438285027e+00	7.613732222447129e+75	
368	2.200000000000000e-01	8.600000000000002e-01	9.791331380671778e+62	-1.913512498879535e+69	1.458440874093434e+69	6.559478734051284e+75	9.008767363915848e+74	4.600379158701175e+09	2.291276219402196e+00	1.801753472783170e+75	
369	2.400000000000000e-01	8.600000000000000e-01	4.908791831998694e+61	1.455007768889212e+69	1.005488721315880e+68	4.006301251507794e+76	4.599049395916368e+75	4.684502371781969e+11	2.745512916079782e+00	9.198098791832735e+75	
370	2.600000000000000e-01	8.600000000000000e-01	8.411704094082023e+62	3.494200764859989e+69	-9.865541589535841e+68	3.274442620377923e+76	6.227120603173039e+75	3.701461994813912e+10	1.418933391077264e+00	1.245424120634608e+76	
371	2.800000000000000e-01	8.600000000000000e-01	4.043030189263992e+62	9.102529345701660e+68	-3.052565999813129e+68	5.556583364660729e+75	1.104167139060330e+75	1.365519285500731e+10	1.285223861509202e+00	2.208334278120660e+75	
372	3.000000000000001e-01	8.600000000000000e-01	5.706933794232628e+62	1.163420402765814e+69	-7.347934771112847e+68	1.054988901720800e+76	2.222742437064024e+75	1.947405136634234e+10	1.092768195406578e+00	4.445484874128048e+75	
373	3.199999999999999e-01	8.600000000000000e-01	4.955088723286875e+63	1.573847718296637e+69	-4.184417967236121e+68	5.700102398081035e+75	1.358122403489452e+75	1.370431973404267e+09	5.614925040383868e-01	2.716244806978904e+75	
374	3.400000000000000e-01	8.599999999999998e-01	1.594777745787174e+63	1.613824034751858e+69	8.081840074670134e+68	7.888414541533146e+75	1.716771080919696e+75	5.382477544143015e+09	9.756339121204179e-01	3.433542161839392e+75	
375	3.600000000000000e-01	8.600000000000000e-01	4.485406709977190e+62	1.970381230135511e+69	4.595801027319824e+68	8.751249676894125e+75	1.046997235788837e+75	1.167115161998499e+10	2.640735268901665e+00	2.093994471577673e+75	
376	3.800000000000000e-01	8.600000000000000e-01	1.446163717955208e+63	2.903872954413652e+69	4.303650534317838e+68	4.941445350998377e+75	4.904861113492832e+74	1.695818064232735e+09	3.117585659040997e+00	9.809722226985664e+74	
377	4.000000000000000e-01	8.600000000000002e-01	1.228369847396923e+64	2.995606397682702e+69	-1.022812076214497e+70	8.758030670361251e+76	2.073919402118429e+76	8.441754763491375e+09	5.972428002817013e-01	4.147838804236858e+76	
378	4.199999999999999e-01	8.600000000000002e-01	4.154337411253748e+64	5.030602692371095e+69	-2.037569610779794e+70	6.169226457995932e+76	1.409771654130631e+76	1.696746694565153e+09	7.756768429718041e-01	2.819543308261261e+76	
379	4.400000000000000e-01	8.600000000000002e-01	2.942141820404089e+63	2.862318150045081e+69	1.509587612213737e+69	1.087821136676607e+76	2.274650769058407e+75	3.865637531956218e+09	1.118831892200711e+00	4.549301538116814e+75	
380	4.600000000000000e-01	8.600000000000002e-01	1.341934788062922e+66	-1.865305820026265e+70	-6.041594786365701e+71	3.579513436730673e+77	5.545520114936486e+76	2.066240537269856e+08	1.981831062162964e+00	1.109104022987297e+77	
381	4.800000000000001e-01	8.600000000000000e-01	6.092232235591124e+64	1.269170180352630e+70	1.344167692877317e+70	4.835569842455343e+76	1.138770795821869e+76	9.346088197107077e+08	6.277662098715149e-01	2.277541591643739e+76	
382	5.000000000000000e-01	8.600000000000000e-01	2.572413189334492e+65	6.426210926266669e+69	3.232783928032510e+70	3.672807345311978e+76	8.654116496704003e+75	1.682100786254891e+08	6.248204240015789e-01	1.730823299340801e+76	
383	5.200000000000000e-01	8.600000000000000e-01	6.689550044453687e+64	3.446658439440743e+70	9.469497078466867e+69	2.422336422976258e+76	3.668504079905108e+75	2.741966242517813e+08	2.040808931314444e+00	7.337008159810217e+75	
384	5.400000000000000e-01	8.600000000000000e-01	1.566744720443169e+65	2.954442274967405e+70	-2.612580942920380e+70	1.976213787564396e+76	3.699561056293903e+75	1.180652153481470e+08	1.465197354711752e+00	7.399122112587805e+75	
385	5.600000000000001e-01	8.600000000000000e-01	1.176715655719450e+65	1.405575426140667e+70	-3.228394219663294e+70	1.562461257805157e+76	2.589121768255561e+75	1.100147582668372e+08	1.804312715328425e+00	5.178243536511121e+75	
386	5.800000000000000e-01	8.600000000000000e-01	3.088941291915380e+64	-3.667669203850522e+69	-1.753157300337894e+70	1.748461882080659e+76	3.072943526013318e+75	4.974104775082757e+08	1.644316329843196e+00	6.145887052026637e+75	
387	6.000000000000002e-01	8.600000000000002e-01	5.197601137517098e+63	6.105740643991738e+68	-2.863830560811709e+69	3.242426285563880e+75	6.043978334006401e+74	5.814199833823357e+08	1.477685697264173e+00	1.208795666801280e+75	
388	6.200000000000000e-01	8.600000000000000e-01	4.424824814306609e+63	7.484841082763785e+68	-4.250467131477748e+69	2.746977784791259e+75	1.605456677769719e+74	1.814147164175698e+08	4.580001384699132e+00	3.210913355539438e+74	
389	6.399999999999998e-01	8.600000000000000e-01	1.036790159757111e+64	2.870185730278761e+68	-3.898546101994654e+68	1.452420339226075e+73	8.054275028884693e+71	3.884235856738633e+05	4.738423727264164e+00	1.610855005776939e+72	
390	6.600000000000000e-01	8.600000000000000e-01	1.208517329026429e+64	2.546883639818800e+69	-2.159729224258681e+69	5.540627269772764e+75	1.269818725788799e+75	5.253622332464834e+08	7.624397040209067e-01	2.539637451577599e+75	
391	6.800000000000000e-01	8.599999999999998e-01	6.248510291299460e+63	4.202345103840405e+69	-1.070286083740313e+69	2.615275476486378e+75	2.776248685490836e+74	2.221528457236067e+08	2.944874128569087e+00	5.552497370981671e+74	
392	7.000000000000001e-01	8.600000000000002e-01	1.106307940607799e+64	-4.743801635705913e+67	-8.467510904202820e+69	5.210901728777742e+75	4.925871713364610e+74	2.226266093081808e+08	3.244352318810949e+00	9.851743426729220e+74	
393	7.200000000000000e-01	8.600000000000000e-01	3.605517491235306e+64	4.430977401385703e+68	2.592708942086742e+69	8.721071495547224e+75	2.156282151717552e+75	2.990253350537451e+08	2.668170587156950e-01	4.312564303435104e+75	
394	7.399999999999998e-01	8.600000000000000e-01	1.276513112962511e+65	1.008167736232285e+69	-7.487430356882313e+70	4.741807130749243e+76	6.363800888517874e+75	2.492650026034151e+08	2.349882911918585e+00	1.272760177703575e+76	
395	7.600000000000000e-01	8.600000000000000e-01	6.512031895496506e+64	9.106352697468163e+69	-2.647800821572102e+70	1.255214003106470e+76	1.633108068094954e+75	1.253915900829935e+08	2.428511884218932e+00	3.266216136189908e+75	
396	7.800000000000000e-01	8.600000000000002e-01	2.093069535134681e+65	1.495324071210008e+70	-4.592068602712509e+70	2.045620292837163e+76	3.721174878086859e+75	8.889276767022018e+07	1.547769027517805e+00	7.442349756173718e+75	
397	8.000000000000000e-01	8.600000000000000e-01	1.427361728776986e+65	1.490725996705568e+69	-1.912872596634278e+70	7.390499195710301e+75	1.525237686334787e+75	5.342856178586433e+07	1.163081263387866e+00	3.050475372669574e+75	
398	8.200000000000001e-01	8.600000000000000e-01	6.351810127728426e+66	6.712421999290562e+70	-4.599237302112353e+71	5.916349921200991e+76	1.053941942695967e+76	8.296390489500389e+06	1.606757942828095e+00	2.107883885391935e+76	
399	8.399999999999997e-01	8.600000000000000e-01	1.263214624260417e+66	1.016857286029941e+71	-1.378609077911935e+71	3.193316234151944e+76	5.079427621899393e+75	2.010516472952204e+07	1.912804820853871e+00	1.015885524379879e+76	
400	8.600000000000001e-01	8.599999999999998e-01	7.309970088310398e+65	4.340001417042456e+70	-9.729739992687040e+70	3.122888640363396e+76	5.866320146216988e+75	4.012547298653112e+07	1.455153638644118e+00	1.173264029243398e+76	
401	8.800000000000000e-01	8.600000000000000e-01	3.992108349435065e+65	2.026304507269338e+70	-4.452664891469493e+70	4.389250986733212e+76	1.022376984370853e+76	1.280497540247790e+08	6.849029231438419e-01	2.044753968741706e+76	
402	9.000000000000000e-01	8.600000000000000e-01	2.858369446880576e+65	-1.688679291443482e+70	-7.328183780783492e+69	3.120022814242251e+76	7.651866756690771e+75	1.338502054911321e+08	3.520595627247197e-01	1.530373351338154e+76	
403	9.200000000000000e-01	8.600000000000000e-01	1.291179251054378e+65	-1.719629122792092e+69	4.569934191284634e+69	6.811186058382948e+75	1.679715460190280e+75	6.504578891035551e+07	2.965513801543615e-01	3.359430920380559e+75	
404	9.400000000000001e-01	8.600000000000000e-01	4.659637990487559e+65	4.222958457491047e+70	-6.431566709163044e+69	7.929536603443437e+76	1.933434455964255e+76	2.074661658170951e+08	4.025318549700123e-01	3.866868911928511e+76	
405	9.600000000000002e-01	8.600000000000000e-01	2.844858460744199e+65	4.567575492734342e+70	8.588678204638436e+69	7.017864264578967e+76	1.659556248517096e+76	2.916764175471432e+08	6.049919110333513e-01	3.319112497034193e+76	
406	9.800000000000000e-01	8.600000000000000e-01	5.916321997560259e+64	2.599674702345549e+70	-5.810063738189434e+69	7.104230878416922e+76	1.626136092464940e+76	1.374279571949868e+09	7.681458453503238e-01	3.252272184929881e+76	
407	1.000000000000000e+00	8.600000000000000e-01	1.328304422389502e+64	3.130496546840658e+70	-5.434801536265109e+69	4.498212655894182e+76	1.745281605742412e+75	6.569584412746308e+08	5.902347147165467e+00	3.490563211484825e+75	
408	2.000000000000000e-02	8.400000000000000e-01	8.506138442263255e+63	2.762569357468833e+70	-1.975394576670976e+70	3.966705186165330e+77	8.221814478115665e+76	4.832871304601093e+10	1.148641233600088e+00	1.644362895623133e+77	
409	0.000000000000000e+00	8.400000000000000e-01	9.917870398070282e+61	-8.413848924256659e+68	-1.959271167124483e+68	8.383923847397332e+75	1.155360719913860e+75	5.824641145435104e+10	2.282644860147355e+00	2.310721439827720e+75	
410	3.999999999999999e-02	8.399999999999997e-01	6.205504981007752e+63	1.349114572684970e+70	-9.337385774900978e+69	6.635695099590836e+76	1.116667772049611e+76	8.997396468677624e+09	1.762910157511607e+00	2.233335544099222e+76	
411	5.999999999999998e-02	8.400000000000000e-01	2.924697425591802e+62	-2.250642679003400e+69	-2.143231398969579e+69	2.852797555656252e+76	3.003860319850864e+75	5.135335186413418e+10	2.965698451318264e+00	6.007720639701727e+75	
412	8.000000000000000e-02	8.400000000000002e-01	2.370493717036378e+62	-2.902449190478161e+69	-2.733242041079392e+69	5.383174176455347e+76	5.076335837964193e+75	1.070733873176153e+11	3.250710312784351e+00	1.015267167592839e+76	
413	1.000000000000000e-01	8.400000000000000e-01	2.884011933532462e+63	-3.615664816160272e+69	-2.945211964234931e+69	2.224477277863854e+76	4.618612768576982e+75	8.007270557511018e+09	1.142861017759041e+00	9.237225537153964e+75	
414	1.200000000000000e-01	8.400000000000000e-01	9.487183590201259e+62	7.193271685952132e+68	2.208124115415850e+68	1.043264731829593e+76	2.533562543707574e+75	1.335255357725099e+10	4.341017205052780e-01	5.067125087415148e+75	
415	1.400000000000001e-01	8.400000000000000e-01	1.986195225600175e+63	8.785722157772009e+68	-1.024869259451000e+69	1.152390268232292e+76	2.766293707686531e+75	6.963801120936213e+09	5.150962657315975e-01	5.532587415373063e+75	
416	1.600000000000000e-01	8.399999999999997e-01	1.191408022605572e+63	-9.272553067482532e+66	-1.787230070539326e+69	9.871775043086089e+75	2.132806968351049e+75	8.950783140131403e+09	1.002825262441359e+00	4.265613936702099e+75	
417	1.800000000000000e-01	8.400000000000002e-01	1.396632409589329e+61	-1.236474979818306e+68	3.512369770163913e+68	7.034597135864136e+75	5.176631373181950e+74	1.853254778293491e+11	3.916966287365823e+00	1.035326274636390e+75	
418	2.000000000000000e-01	8.400000000000002e-01	1.066496191750036e+63	6.112943944363783e+68	-5.821033901308485e+68	2.997086234861647e+76	7.409203194073984e+75	3.473619151849039e+10	2.685837286743104e-01	1.481840638814797e+76	
419	2.200000000000000e-01	8.400000000000000e-01	1.139013600529288e+62	1.114929167708119e+69	1.239210419974611e+68	6.267972227602246e+75	1.859477898913725e+74	8.162667671613594e+09	6.894431063154449e+00	3.718955797827449e+74	
420	2.400000000000000e-01	8.400000000000000e-01	4.020664111542800e+62	3.042780382255341e+69	-7.064309389402565e+68	6.196936628488468e+76	1.245877645130811e+76	1.549343106719683e+11	1.248328688573767e+00	2.491755290261622e+76	
421	2.600000000000000e-01	8.400000000000000e-01	5.775613536579674e+61	-3.110441646119713e+68	6.066927171689233e+67	5.730316424049551e+75	1.215222906030880e+75	1.052029276486647e+11	1.069911929292132e+00	2.430445812061760e+75	
