TITLE = "Visualization of the surface solution"
VARIABLES = "x","y","Density","X-Momentum","Y-Momentum","Energy","Pressure","Temperature","Mach","C<sub>p</sub>"
ZONE NODES= 200, ELEMENTS= 200, DATAPACKING=POINT, ZONETYPE=FELINESEG
6.664700e-01	-3.957289e-02	1.222536e+00	8.659372e+01	8.140912e+00	2.557149e+05	1.010484e+05	2.879376e+02	2.091403e-01	-9.748520e-02	
6.515000e-01	-4.096270e-02	1.222358e+00	8.688779e+01	7.967311e+00	2.556835e+05	1.010278e+05	2.879207e+02	2.098424e-01	-1.047562e-01	
6.363800e-01	-4.233084e-02	1.222182e+00	8.718365e+01	7.785515e+00	2.556526e+05	1.010073e+05	2.879037e+02	2.105482e-01	-1.119892e-01	
6.211300e-01	-4.367359e-02	1.222004e+00	8.747514e+01	7.594530e+00	2.556212e+05	1.009867e+05	2.878869e+02	2.112433e-01	-1.192392e-01	
6.057600e-01	-4.498807e-02	1.221828e+00	8.776914e+01	7.393843e+00	2.555904e+05	1.009662e+05	2.878699e+02	2.119436e-01	-1.264538e-01	
5.902800e-01	-4.627133e-02	1.221651e+00	8.805870e+01	7.182520e+00	2.555590e+05	1.009457e+05	2.878532e+02	2.126330e-01	-1.337017e-01	
5.747100e-01	-4.751951e-02	1.221475e+00	8.835126e+01	6.959768e+00	2.555282e+05	1.009252e+05	2.878362e+02	2.133290e-01	-1.409118e-01	
5.590600e-01	-4.872956e-02	1.221297e+00	8.863884e+01	6.724795e+00	2.554967e+05	1.009046e+05	2.878195e+02	2.140130e-01	-1.481621e-01	
5.433600e-01	-4.989684e-02	1.221122e+00	8.892941e+01	6.476489e+00	2.554659e+05	1.008842e+05	2.878025e+02	2.147034e-01	-1.553575e-01	
5.276100e-01	-5.101898e-02	1.220944e+00	8.921370e+01	6.214629e+00	2.554345e+05	1.008637e+05	2.877859e+02	2.153790e-01	-1.625944e-01	
5.118400e-01	-5.209138e-02	1.220769e+00	8.949999e+01	5.936645e+00	2.554037e+05	1.008434e+05	2.877692e+02	2.160587e-01	-1.697554e-01	
4.960500e-01	-5.311154e-02	1.220592e+00	8.978005e+01	5.643291e+00	2.553724e+05	1.008230e+05	2.877527e+02	2.167240e-01	-1.769423e-01	
4.802700e-01	-5.407492e-02	1.220418e+00	9.006192e+01	5.331790e+00	2.553418e+05	1.008028e+05	2.877361e+02	2.173933e-01	-1.840544e-01	
4.645100e-01	-5.497836e-02	1.220244e+00	9.033789e+01	5.003413e+00	2.553111e+05	1.007827e+05	2.877198e+02	2.180493e-01	-1.911364e-01	
4.487800e-01	-5.581860e-02	1.220072e+00	9.061259e+01	4.655314e+00	2.552808e+05	1.007629e+05	2.877035e+02	2.187026e-01	-1.981412e-01	
4.331100e-01	-5.659142e-02	1.219902e+00	9.088055e+01	4.287861e+00	2.552508e+05	1.007432e+05	2.876876e+02	2.193407e-01	-2.050586e-01	
4.175000e-01	-5.729417e-02	1.219735e+00	9.114432e+01	3.898181e+00	2.552212e+05	1.007238e+05	2.876718e+02	2.199701e-01	-2.118897e-01	
4.019700e-01	-5.792324e-02	1.219571e+00	9.140421e+01	3.486829e+00	2.551925e+05	1.007049e+05	2.876562e+02	2.205917e-01	-2.185760e-01	
3.865400e-01	-5.847521e-02	1.219411e+00	9.165431e+01	3.051963e+00	2.551641e+05	1.006863e+05	2.876411e+02	2.211919e-01	-2.251155e-01	
3.712300e-01	-5.894684e-02	1.219255e+00	9.189721e+01	2.592167e+00	2.551367e+05	1.006683e+05	2.876263e+02	2.217775e-01	-2.314763e-01	
3.560400e-01	-5.933562e-02	1.219104e+00	9.212653e+01	2.106796e+00	2.551100e+05	1.006509e+05	2.876122e+02	2.223336e-01	-2.376016e-01	
3.409900e-01	-5.963848e-02	1.218957e+00	9.234610e+01	1.594332e+00	2.550840e+05	1.006340e+05	2.875986e+02	2.228706e-01	-2.435592e-01	
3.261100e-01	-5.985254e-02	1.218820e+00	9.255247e+01	1.053496e+00	2.550599e+05	1.006182e+05	2.875856e+02	2.233799e-01	-2.491345e-01	
3.114000e-01	-5.997565e-02	1.218687e+00	9.274268e+01	4.844999e-01	2.550363e+05	1.006029e+05	2.875735e+02	2.238568e-01	-2.545164e-01	
2.968700e-01	-6.000550e-02	1.218568e+00	9.291867e+01	-1.167672e-01	2.550153e+05	1.005891e+05	2.875620e+02	2.243051e-01	-2.593989e-01	
2.825500e-01	-5.994005e-02	1.218451e+00	9.307283e+01	-7.472621e-01	2.549945e+05	1.005758e+05	2.875516e+02	2.247098e-01	-2.640636e-01	
2.684500e-01	-5.977766e-02	1.218353e+00	9.320917e+01	-1.413459e+00	2.549774e+05	1.005644e+05	2.875422e+02	2.250794e-01	-2.680759e-01	
2.545700e-01	-5.951658e-02	1.218259e+00	9.331775e+01	-2.110842e+00	2.549604e+05	1.005538e+05	2.875341e+02	2.253939e-01	-2.718165e-01	
2.409400e-01	-5.915586e-02	1.218186e+00	9.340460e+01	-2.847352e+00	2.549477e+05	1.005454e+05	2.875271e+02	2.256670e-01	-2.747979e-01	
2.275700e-01	-5.869457e-02	1.218119e+00	9.345763e+01	-3.617313e+00	2.549356e+05	1.005380e+05	2.875218e+02	2.258737e-01	-2.773935e-01	
2.144700e-01	-5.813197e-02	1.218077e+00	9.348275e+01	-4.429414e+00	2.549281e+05	1.005331e+05	2.875178e+02	2.260281e-01	-2.791166e-01	
2.016600e-01	-5.746811e-02	1.218044e+00	9.346678e+01	-5.278504e+00	2.549217e+05	1.005297e+05	2.875159e+02	2.261029e-01	-2.803278e-01	
1.891400e-01	-5.670228e-02	1.218038e+00	9.341558e+01	-6.173599e+00	2.549206e+05	1.005291e+05	2.875156e+02	2.261129e-01	-2.805299e-01	
1.769300e-01	-5.583514e-02	1.218044e+00	9.331464e+01	-7.109907e+00	2.549212e+05	1.005304e+05	2.875178e+02	2.260281e-01	-2.800663e-01	
1.650400e-01	-5.486709e-02	1.218083e+00	9.317099e+01	-8.096878e+00	2.549278e+05	1.005350e+05	2.875219e+02	2.258673e-01	-2.784385e-01	
1.534900e-01	-5.379978e-02	1.218138e+00	9.296736e+01	-9.129946e+00	2.549369e+05	1.005420e+05	2.875289e+02	2.255946e-01	-2.759748e-01	
1.422900e-01	-5.263443e-02	1.218230e+00	9.271236e+01	-1.021941e+01	2.549530e+05	1.005529e+05	2.875382e+02	2.252341e-01	-2.721495e-01	
1.314400e-01	-5.137134e-02	1.218347e+00	9.238041e+01	-1.136106e+01	2.549729e+05	1.005670e+05	2.875511e+02	2.247306e-01	-2.671588e-01	
1.209500e-01	-5.001187e-02	1.218503e+00	9.197896e+01	-1.256749e+01	2.549999e+05	1.005854e+05	2.875670e+02	2.241095e-01	-2.606744e-01	
1.108500e-01	-4.856067e-02	1.218694e+00	9.148489e+01	-1.383430e+01	2.550329e+05	1.006082e+05	2.875870e+02	2.233217e-01	-2.526382e-01	
1.011300e-01	-4.701715e-02	1.218930e+00	9.089441e+01	-1.517342e+01	2.550739e+05	1.006362e+05	2.876112e+02	2.223694e-01	-2.427792e-01	
9.181000e-02	-4.538527e-02	1.219215e+00	9.018969e+01	-1.658542e+01	2.551233e+05	1.006699e+05	2.876403e+02	2.212203e-01	-2.309154e-01	
8.290000e-02	-4.366791e-02	1.219556e+00	8.934857e+01	-1.807784e+01	2.551825e+05	1.007102e+05	2.876750e+02	2.198357e-01	-2.166924e-01	
7.440000e-02	-4.186608e-02	1.219961e+00	8.835174e+01	-1.965654e+01	2.552529e+05	1.007581e+05	2.877162e+02	2.181870e-01	-1.998210e-01	
6.633000e-02	-3.998514e-02	1.220440e+00	8.716562e+01	-2.132615e+01	2.553360e+05	1.008148e+05	2.877651e+02	2.162147e-01	-1.798470e-01	
5.869000e-02	-3.802636e-02	1.221008e+00	8.575644e+01	-2.309357e+01	2.554347e+05	1.008819e+05	2.878227e+02	2.138647e-01	-1.561785e-01	
5.149000e-02	-3.599338e-02	1.221677e+00	8.408267e+01	-2.495938e+01	2.555508e+05	1.009609e+05	2.878905e+02	2.110694e-01	-1.283279e-01	
4.474000e-02	-3.389028e-02	1.222475e+00	8.208575e+01	-2.692386e+01	2.556896e+05	1.010549e+05	2.879704e+02	2.077271e-01	-9.520779e-02	
3.844000e-02	-3.171811e-02	1.223421e+00	7.968321e+01	-2.897665e+01	2.558542e+05	1.011665e+05	2.880653e+02	2.036882e-01	-5.588274e-02	
3.260000e-02	-2.948109e-02	1.224546e+00	7.678826e+01	-3.110050e+01	2.560500e+05	1.012990e+05	2.881777e+02	1.988036e-01	-9.167384e-03	
2.723000e-02	-2.718420e-02	1.225899e+00	7.328432e+01	-3.324543e+01	2.562859e+05	1.014579e+05	2.883111e+02	1.928476e-01	4.683376e-02	
2.232000e-02	-2.482329e-02	1.227520e+00	6.900896e+01	-3.533015e+01	2.565686e+05	1.016482e+05	2.884705e+02	1.854922e-01	1.139080e-01	
1.790000e-02	-2.241365e-02	1.229462e+00	6.379015e+01	-3.721833e+01	2.569077e+05	1.018758e+05	2.886598e+02	1.763664e-01	1.941414e-01	
1.395000e-02	-1.994492e-02	1.231799e+00	5.743208e+01	-3.865664e+01	2.573169e+05	1.021486e+05	2.888836e+02	1.649467e-01	2.902905e-01	
1.049000e-02	-1.742916e-02	1.234555e+00	4.972777e+01	-3.926517e+01	2.578002e+05	1.024697e+05	2.891448e+02	1.505582e-01	4.034835e-01	
7.520000e-03	-1.486756e-02	1.237752e+00	4.061718e+01	-3.844536e+01	2.583629e+05	1.028398e+05	2.894396e+02	1.324824e-01	5.339108e-01	
5.040000e-03	-1.226032e-02	1.241282e+00	3.019175e+01	-3.533963e+01	2.589864e+05	1.032465e+05	2.897578e+02	1.097320e-01	6.772659e-01	
3.050000e-03	-9.605565e-03	1.244925e+00	1.915417e+01	-2.897795e+01	2.596356e+05	1.036604e+05	2.900681e+02	8.172224e-02	8.231582e-01	
1.560000e-03	-6.917518e-03	1.247761e+00	8.921617e+00	-1.865029e+01	2.601373e+05	1.039864e+05	2.903189e+02	4.850804e-02	9.380706e-01	
5.600000e-04	-4.173160e-03	1.249931e+00	1.413999e+00	-4.489981e+00	2.605432e+05	1.042137e+05	2.904485e+02	1.102323e-02	1.018193e+00	
6.000000e-05	-1.375330e-03	1.249086e+00	-1.255806e+00	1.171342e+01	2.603804e+05	1.041299e+05	2.904113e+02	2.760689e-02	9.886579e-01	
0.000000e+00	0.000000e+00	1.246085e+00	6.338191e-01	2.364563e+01	2.598030e+05	1.038314e+05	2.902762e+02	5.557824e-02	8.834306e-01	
6.000000e-05	1.375330e-03	1.245267e+00	4.764637e+00	3.495697e+01	2.597113e+05	1.036846e+05	2.900561e+02	8.298095e-02	8.316948e-01	
5.600000e-04	4.173160e-03	1.241788e+00	1.350882e+01	4.960986e+01	2.591474e+05	1.032332e+05	2.896024e+02	1.213675e-01	6.725798e-01	
1.560000e-03	6.917518e-03	1.233241e+00	2.772333e+01	5.995025e+01	2.575670e+05	1.023193e+05	2.890280e+02	1.571472e-01	3.504675e-01	
3.050000e-03	9.605565e-03	1.227464e+00	4.211527e+01	6.466285e+01	2.565506e+05	1.016499e+05	2.884886e+02	1.846368e-01	1.145318e-01	
5.040000e-03	1.226032e-02	1.222132e+00	5.538031e+01	6.527421e+01	2.556027e+05	1.010419e+05	2.880140e+02	2.058780e-01	-9.978543e-02	
7.520000e-03	1.486756e-02	1.218104e+00	6.645357e+01	6.316391e+01	2.548923e+05	1.005768e+05	2.876363e+02	2.213774e-01	-2.637215e-01	
1.049000e-02	1.742916e-02	1.215167e+00	7.526236e+01	5.956848e+01	2.543773e+05	1.002346e+05	2.873506e+02	2.324372e-01	-3.843336e-01	
1.395000e-02	1.994492e-02	1.213091e+00	8.210319e+01	5.534775e+01	2.540162e+05	9.999006e+04	2.871400e+02	2.402809e-01	-4.705284e-01	
1.790000e-02	2.241365e-02	1.211649e+00	8.732518e+01	5.100242e+01	2.537668e+05	9.981860e+04	2.869888e+02	2.457619e-01	-5.309637e-01	
2.232000e-02	2.482329e-02	1.210670e+00	9.131292e+01	4.677651e+01	2.535990e+05	9.970070e+04	2.868816e+02	2.495787e-01	-5.725204e-01	
2.723000e-02	2.718420e-02	1.210027e+00	9.433795e+01	4.281514e+01	2.534899e+05	9.962199e+04	2.868076e+02	2.521837e-01	-6.002631e-01	
3.260000e-02	2.948109e-02	1.209611e+00	9.664285e+01	3.914987e+01	2.534203e+05	9.957041e+04	2.867575e+02	2.539298e-01	-6.184450e-01	
3.844000e-02	3.171811e-02	1.209372e+00	9.840220e+01	3.578773e+01	2.533814e+05	9.953944e+04	2.867250e+02	2.550575e-01	-6.293624e-01	
4.474000e-02	3.389028e-02	1.209251e+00	9.974391e+01	3.271760e+01	2.533630e+05	9.952270e+04	2.867054e+02	2.557369e-01	-6.352630e-01	
5.149000e-02	3.599338e-02	1.209215e+00	1.007561e+02	2.990906e+01	2.533587e+05	9.951644e+04	2.866960e+02	2.560625e-01	-6.374690e-01	
5.869000e-02	3.802636e-02	1.209251e+00	1.015202e+02	2.733680e+01	2.533670e+05	9.951861e+04	2.866937e+02	2.561406e-01	-6.367022e-01	
6.633000e-02	3.998514e-02	1.209333e+00	1.020931e+02	2.497675e+01	2.533832e+05	9.952636e+04	2.866965e+02	2.560430e-01	-6.339709e-01	
7.440000e-02	4.186608e-02	1.209453e+00	1.025072e+02	2.280210e+01	2.534057e+05	9.953872e+04	2.867038e+02	2.557923e-01	-6.296162e-01	
8.290000e-02	4.366791e-02	1.209605e+00	1.027966e+02	2.079638e+01	2.534340e+05	9.955489e+04	2.867143e+02	2.554300e-01	-6.239142e-01	
9.181000e-02	4.538527e-02	1.209774e+00	1.029778e+02	1.893326e+01	2.534647e+05	9.957350e+04	2.867278e+02	2.549615e-01	-6.173553e-01	
1.011300e-01	4.701715e-02	1.209967e+00	1.030735e+02	1.720325e+01	2.534996e+05	9.959482e+04	2.867436e+02	2.544158e-01	-6.098408e-01	
1.108500e-01	4.856067e-02	1.210169e+00	1.030918e+02	1.558890e+01	2.535358e+05	9.961771e+04	2.867615e+02	2.537921e-01	-6.017717e-01	
1.209500e-01	5.001187e-02	1.210387e+00	1.030511e+02	1.407727e+01	2.535748e+05	9.964242e+04	2.867809e+02	2.531158e-01	-5.930617e-01	
1.314400e-01	5.137134e-02	1.210619e+00	1.029637e+02	1.266243e+01	2.536162e+05	9.966858e+04	2.868013e+02	2.524043e-01	-5.838419e-01	
1.422900e-01	5.263443e-02	1.210857e+00	1.028300e+02	1.133086e+01	2.536585e+05	9.969566e+04	2.868229e+02	2.516472e-01	-5.742967e-01	
1.534900e-01	5.379978e-02	1.211107e+00	1.026618e+02	1.008154e+01	2.537032e+05	9.972403e+04	2.868452e+02	2.508635e-01	-5.642987e-01	
1.650400e-01	5.486709e-02	1.211359e+00	1.024495e+02	8.900333e+00	2.537477e+05	9.975310e+04	2.868691e+02	2.500224e-01	-5.540513e-01	
1.769300e-01	5.583514e-02	1.211626e+00	1.022159e+02	7.788415e+00	2.537953e+05	9.978345e+04	2.868932e+02	2.491711e-01	-5.433533e-01	
1.891400e-01	5.670228e-02	1.211891e+00	1.019495e+02	6.734574e+00	2.538420e+05	9.981402e+04	2.869184e+02	2.482784e-01	-5.325786e-01	
2.016600e-01	5.746811e-02	1.212171e+00	1.016692e+02	5.741843e+00	2.538920e+05	9.984588e+04	2.869435e+02	2.473830e-01	-5.213478e-01	
2.144700e-01	5.813197e-02	1.212447e+00	1.013619e+02	4.799088e+00	2.539406e+05	9.987766e+04	2.869696e+02	2.464516e-01	-5.101477e-01	
2.275700e-01	5.869457e-02	1.212737e+00	1.010417e+02	3.910769e+00	2.539923e+05	9.991069e+04	2.869958e+02	2.455119e-01	-4.985050e-01	
2.409400e-01	5.915586e-02	1.213021e+00	1.006984e+02	3.066331e+00	2.540423e+05	9.994347e+04	2.870229e+02	2.445391e-01	-4.869530e-01	
2.545700e-01	5.951658e-02	1.213317e+00	1.003436e+02	2.270003e+00	2.540947e+05	9.997733e+04	2.870501e+02	2.435560e-01	-4.750179e-01	
2.684500e-01	5.977766e-02	1.213607e+00	9.997134e+01	1.513457e+00	2.541458e+05	1.000109e+05	2.870779e+02	2.425485e-01	-4.631814e-01	
2.825500e-01	5.994005e-02	1.213905e+00	9.959031e+01	7.996522e-01	2.541986e+05	1.000452e+05	2.871058e+02	2.415330e-01	-4.510809e-01	
2.968700e-01	6.000550e-02	1.214200e+00	9.919707e+01	1.230887e-01	2.542505e+05	1.000794e+05	2.871340e+02	2.405015e-01	-4.390520e-01	
3.114000e-01	5.997565e-02	1.214500e+00	9.879554e+01	-5.165019e-01	2.543034e+05	1.001140e+05	2.871624e+02	2.394601e-01	-4.268513e-01	
3.261100e-01	5.985254e-02	1.214798e+00	9.838916e+01	-1.120749e+00	2.543560e+05	1.001484e+05	2.871907e+02	2.384170e-01	-4.147109e-01	
3.409900e-01	5.963848e-02	1.215096e+00	9.797275e+01	-1.692334e+00	2.544083e+05	1.001830e+05	2.872193e+02	2.373580e-01	-4.025357e-01	
3.560400e-01	5.933562e-02	1.215395e+00	9.755415e+01	-2.230880e+00	2.544610e+05	1.002175e+05	2.872478e+02	2.363006e-01	-3.903539e-01	
3.712300e-01	5.894684e-02	1.215690e+00	9.712745e+01	-2.740429e+00	2.545128e+05	1.002519e+05	2.872765e+02	2.352302e-01	-3.782488e-01	
3.865400e-01	5.847521e-02	1.215988e+00	9.670376e+01	-3.220135e+00	2.545653e+05	1.002863e+05	2.873047e+02	2.341718e-01	-3.661140e-01	
4.019700e-01	5.792324e-02	1.216280e+00	9.627523e+01	-3.673739e+00	2.546166e+05	1.003203e+05	2.873330e+02	2.331070e-01	-3.541395e-01	
4.175000e-01	5.729417e-02	1.216576e+00	9.585039e+01	-4.099896e+00	2.546687e+05	1.003544e+05	2.873608e+02	2.320540e-01	-3.421174e-01	
4.331100e-01	5.659142e-02	1.216864e+00	9.542299e+01	-4.503001e+00	2.547194e+05	1.003879e+05	2.873886e+02	2.309992e-01	-3.303162e-01	
4.487800e-01	5.581860e-02	1.217155e+00	9.499910e+01	-4.880882e+00	2.547707e+05	1.004214e+05	2.874160e+02	2.299545e-01	-3.184846e-01	
4.645100e-01	5.497836e-02	1.217438e+00	9.457340e+01	-5.238383e+00	2.548205e+05	1.004543e+05	2.874433e+02	2.289087e-01	-3.068814e-01	
4.802700e-01	5.407492e-02	1.217723e+00	9.415190e+01	-5.574455e+00	2.548707e+05	1.004873e+05	2.874702e+02	2.278742e-01	-2.952825e-01	
4.960500e-01	5.311154e-02	1.218001e+00	9.373203e+01	-5.892416e+00	2.549197e+05	1.005195e+05	2.874968e+02	2.268461e-01	-2.839011e-01	
5.118400e-01	5.209138e-02	1.218279e+00	9.331579e+01	-6.191117e+00	2.549687e+05	1.005517e+05	2.875231e+02	2.258275e-01	-2.725798e-01	
5.276100e-01	5.101898e-02	1.218553e+00	9.290131e+01	-6.472608e+00	2.550169e+05	1.005833e+05	2.875491e+02	2.248144e-01	-2.614197e-01	
5.433600e-01	4.989684e-02	1.218823e+00	9.248875e+01	-6.737065e+00	2.550644e+05	1.006146e+05	2.875748e+02	2.238067e-01	-2.503871e-01	
5.590600e-01	4.872956e-02	1.219090e+00	9.207582e+01	-6.985329e+00	2.551112e+05	1.006456e+05	2.876005e+02	2.227986e-01	-2.394630e-01	
5.747100e-01	4.751951e-02	1.219353e+00	9.166570e+01	-7.221876e+00	2.551574e+05	1.006762e+05	2.876258e+02	2.217984e-01	-2.286782e-01	
5.902800e-01	4.627133e-02	1.219614e+00	9.126104e+01	-7.443886e+00	2.552035e+05	1.007065e+05	2.876507e+02	2.208113e-01	-2.179895e-01	
6.057600e-01	4.498807e-02	1.219871e+00	9.085671e+01	-7.655238e+00	2.552486e+05	1.007364e+05	2.876755e+02	2.198259e-01	-2.074644e-01	
6.211300e-01	4.367359e-02	1.220128e+00	9.045836e+01	-7.854283e+00	2.552937e+05	1.007661e+05	2.876998e+02	2.188547e-01	-1.969987e-01	
6.363800e-01	4.233084e-02	1.220379e+00	9.005843e+01	-8.043313e+00	2.553379e+05	1.007954e+05	2.877241e+02	2.178803e-01	-1.866763e-01	
6.515000e-01	4.096270e-02	1.220631e+00	8.966361e+01	-8.222727e+00	2.553822e+05	1.008245e+05	2.877480e+02	2.169180e-01	-1.764036e-01	
6.664700e-01	3.957289e-02	1.220878e+00	8.926717e+01	-8.393238e+00	2.554257e+05	1.008534e+05	2.877718e+02	2.159522e-01	-1.662426e-01	
6.812700e-01	3.816515e-02	1.221126e+00	8.887487e+01	-8.555638e+00	2.554693e+05	1.008821e+05	2.877954e+02	2.149962e-01	-1.561243e-01	
6.958900e-01	3.674225e-02	1.221371e+00	8.848010e+01	-8.710310e+00	2.555123e+05	1.009105e+05	2.878189e+02	2.140345e-01	-1.460855e-01	
7.103200e-01	3.530689e-02	1.221616e+00	8.808837e+01	-8.858081e+00	2.555555e+05	1.009390e+05	2.878423e+02	2.130799e-01	-1.360630e-01	
7.245300e-01	3.386377e-02	1.221859e+00	8.769347e+01	-8.999028e+00	2.555982e+05	1.009673e+05	2.878657e+02	2.121178e-01	-1.260925e-01	
7.385200e-01	3.241453e-02	1.222103e+00	8.729972e+01	-9.134152e+00	2.556411e+05	1.009956e+05	2.878889e+02	2.111583e-01	-1.161148e-01	
