TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          13, 1.44110463e-01, 5.26701445e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.12377424e-04, -2.61717707e-03, 1.44087658e-01, 0.00000000e+00, 2.73609393e+02, 1.25000000e+00, 0.00000000e+00, -3.24421308e+00, -3.53178885e-01, -3.93765811e-01, 2.18194363e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0359875667
          14, 1.45496964e-01, 4.57646171e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.34025504e-04, -2.71646228e-03, 1.45472323e-01, 0.00000000e+00, 3.17924575e+02, 1.25000000e+00, 0.00000000e+00, -3.27572532e+00, -3.75232878e-01, -4.17448930e-01, 2.15058754e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0384315000
          15, 1.46747414e-01, 4.11661233e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.65937955e-04, -2.78971471e-03, 1.46721473e-01, 0.00000000e+00, 3.56476157e+02, 1.25000000e+00, 0.00000000e+00, -3.30744970e+00, -3.95638399e-01, -4.39071552e-01, 2.11918814e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0409706333
          16, 1.47957803e-01, 3.85753313e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 7.15286433e-04, -2.84202096e-03, 1.47931009e-01, 0.00000000e+00, 3.83555496e+02, 1.25000000e+00, 0.00000000e+00, -3.33688360e+00, -4.14105661e-01, -4.61575058e-01, 2.09016215e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0439638333
          17, 1.49176291e-01, 3.71875460e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.75721613e-04, -2.88247667e-03, 1.49148903e-01, 0.00000000e+00, 4.01145832e+02, 1.25000000e+00, 0.00000000e+00, -3.36322543e+00, -4.30984750e-01, -4.86579029e-01, 2.06420384e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0477153333
          18, 1.50393846e-01, 3.60689800e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.03289180e-03, -2.92022051e-03, 1.50365925e-01, 0.00000000e+00, 4.16961739e+02, 1.25000000e+00, 0.00000000e+00, -3.38756054e+00, -4.47078006e-01, -5.13673952e-01, 2.04020583e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0501381167
          19, 1.51559660e-01, 3.44968774e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.17121865e-03, -2.96136989e-03, 1.51531119e-01, 0.00000000e+00, 4.39343128e+02, 1.25000000e+00, 0.00000000e+00, -3.41173752e+00, -4.63308408e-01, -5.41504706e-01, 2.01646607e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0525112667
          20, 1.52609315e-01, 3.21439588e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.27944831e-03, -3.00779157e-03, 1.52580010e-01, 0.00000000e+00, 4.74768263e+02, 1.25000000e+00, 0.00000000e+00, -3.43684812e+00, -4.80426806e-01, -5.69026981e-01, 1.99208472e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0548656500
          21, 1.53492240e-01, 2.90791034e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.35355773e-03, -3.05769373e-03, 1.53462056e-01, 0.00000000e+00, 5.27843783e+02, 1.25000000e+00, 0.00000000e+00, -3.46275078e+00, -4.98872135e-01, -5.95942201e-01, 1.96723042e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0571970333
          22, 1.54188735e-01, 2.56402501e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39689211e-03, -3.10726805e-03, 1.54157636e-01, 0.00000000e+00, 6.01354256e+02, 1.25000000e+00, 0.00000000e+00, -3.48875191e+00, -5.18780939e-01, -6.22405981e-01, 1.94239415e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0595569000
          23, 1.54712989e-01, 2.22602909e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.41811623e-03, -3.15249613e-03, 1.54681027e-01, 0.00000000e+00, 6.95017822e+02, 1.25000000e+00, 0.00000000e+00, -3.51442054e+00, -5.40056472e-01, -6.48660260e-01, 1.91770129e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0619352500
          24, 1.55104415e-01, 1.93113894e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.42811350e-03, -3.19051704e-03, 1.55071717e-01, 0.00000000e+00, 8.03175845e+02, 1.25000000e+00, 0.00000000e+00, -3.53980456e+00, -5.62414146e-01, -6.74960222e-01, 1.89286602e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0643330667
          25, 1.55413000e-01, 1.70188775e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.43693085e-03, -3.22016845e-03, 1.55379728e-01, 0.00000000e+00, 9.13180083e+02, 1.25000000e+00, 0.00000000e+00, -3.56520020e+00, -5.85419895e-01, -7.01687545e-01, 1.86751472e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0667362833
          26, 1.55684767e-01, 1.54360203e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.45158176e-03, -3.24192183e-03, 1.55651086e-01, 0.00000000e+00, 1.00858100e+03, 1.25000000e+00, 0.00000000e+00, -3.59091844e+00, -6.08573026e-01, -7.29404642e-01, 1.84143710e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0691717500
          27, 1.55951778e-01, 1.44752028e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.47510920e-03, -3.25735253e-03, 1.55917824e-01, 0.00000000e+00, 1.07737197e+03, 1.25000000e+00, 0.00000000e+00, -3.61718797e+00, -6.31439444e-01, -7.58735956e-01, 1.81464948e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0715927500
          28, 1.56228427e-01, 1.39653299e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.50683460e-03, -3.26848510e-03, 1.56194295e-01, 0.00000000e+00, 1.11868769e+03, 1.25000000e+00, 0.00000000e+00, -3.64414906e+00, -6.53783011e-01, -7.90143181e-01, 1.78731095e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0739623500
          29, 1.56513415e-01, 1.37102611e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.54348314e-03, -3.27725217e-03, 1.56479160e-01, 0.00000000e+00, 1.14157866e+03, 1.25000000e+00, 0.00000000e+00, -3.67189353e+00, -6.75631002e-01, -8.23725177e-01, 1.75956242e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0764119500
          30, 1.56795270e-01, 1.35352056e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.58066382e-03, -3.28515094e-03, 1.56760910e-01, 0.00000000e+00, 1.15842548e+03, 1.25000000e+00, 0.00000000e+00, -3.70052742e+00, -6.97251308e-01, -8.59147075e-01, 1.73138071e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0788237833
          31, 1.57058933e-01, 1.33133630e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.61426659e-03, -3.29312061e-03, 1.57024461e-01, 0.00000000e+00, 1.17970894e+03, 1.25000000e+00, 0.00000000e+00, -3.73020321e+00, -7.19065285e-01, -8.95732149e-01, 1.70254407e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0812628333
          32, 1.57291362e-01, 1.29748706e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.64146099e-03, -3.30157515e-03, 1.57256762e-01, 0.00000000e+00, 1.21227692e+03, 1.25000000e+00, 0.00000000e+00, -3.76109015e+00, -7.41542174e-01, -9.32691851e-01, 1.67272204e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0836978833
          33, 1.57484998e-01, 1.25009841e-04, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.66111996e-03, -3.31053704e-03, 1.57450248e-01, 0.00000000e+00, 1.25978080e+03, 1.25000000e+00, 0.00000000e+00, -3.79329588e+00, -7.65108124e-01, -9.69406613e-01, 1.64162248e+00, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.0861554833
